username,tweet_id,date,text,tweet_length,topic,topic_labels,sentiment
williamsruto,1509909947680759811,2022-04-01 15:05:58+00:00," Tharaka Nithi , Mathias Robi Kuria West , Kikuyu , Kiharu , and former ",72,13,,neutral
williamsruto,1490286822043308033,2022-02-06 11:30:41+00:00," The Lord shall fight for you, and ye shall hold your peace. Exodus 14 14 ",74,10,,positive
railaodinga,1227498498657931266,2020-02-12 07:43:42+00:00,"I wish a speedy recovery to EGH, his bodyguard, driver and all the passengers in his and the other veh ",103,5,,positive
williamsruto,1501955097412177922,2022-03-10 16:16:14+00:00,"Kenya Kwanza MPs Malindi , Nyali , Khatib Mwashetani Lunga Lunga , Kassim Tandaza Matu ",87,13,politics,neutral
railaodinga,1366436975155290116,2021-03-01 17:15:36+00:00,I held a meeting with members of the Taita Taveta County Assembly in Voi ahead of our meet the people tour. The M ,114,6,,neutral
railaodinga,848950223061823489,2017-04-03 17:28:00+00:00,My full remarks at the event of certificate presentation here ,62,5,,neutral
williamsruto,1450042174293303297,2021-10-18 10:12:49+00:00,"During a consultative meeting with UDA party aspirants from Lamu, Kwale, Mombasa, Taita Taveta and Tana River Count ",116,3,politics,neutral
williamsruto,1437806667069001728,2021-09-14 15:53:17+00:00,... ,4,0,,neutral
williamsruto,1495088670411477003,2022-02-19 17:31:31+00:00,"Beatrice Nkatha Women Rep. Tharaka Nithi , John Mutunga Tigania West , John Gichunge Kabeabea Tigania East , ",109,13,,neutral
railaodinga,1309843737946750978,2020-09-26 13:14:17+00:00,"Wound up the 2 day ODMNEC meeting during which we shared views, compared notes and mapped out party plans. I've al ",115,9,politics,neutral
railaodinga,892279184491294721,2017-08-01 07:01:49+00:00,Press Conference with our Nasa Young Turks. ,44,14,space,neutral
williamsruto,1445042531469778944,2021-10-04 15:06:01+00:00,"Leaders present were Kisii Deputy Governor , MPs , Mathias Robi, Shadrack Mose, Alfah Mir ",90,18,,neutral
williamsruto,1476101254363455490,2021-12-29 08:02:18+00:00,They wanted to kill his spirit but DI is strong and in very high spirits though doctors say he will be confined to ,115,16,violence,neutral
williamsruto,1453325376734875656,2021-10-27 11:39:05+00:00,We salute the church and religious leaders for their partnership with the State in the provision of social services ,116,13,,positive
railaodinga,1000605976007991296,2018-05-27 05:13:49+00:00,One of the issues that we identified and agreed must be tackled as we proceed with the Building Bridges Initiative ,115,10,,neutral
williamsruto,1545812334408523777,2022-07-09 16:49:14+00:00,We will no longer have marginalised groups in our country because the Kenya Kwanza Administration will give everyon ,116,14,,neutral
railaodinga,1484852581843222531,2022-01-22 11:36:57+00:00,RT Baba isn't and has never been a guest anywhere. Check out the awesome reception by the people of Ololunga today. AzimioM ,124,9,,positive
railaodinga,994492689239494657,2018-05-10 08:21:48+00:00,A group of former Harambee stars players and officials called on me at Capitol Hill today. They pledged their suppo ,116,12,sports,neutral
railaodinga,833312578612953088,2017-02-19 13:49:35+00:00,Addressing the people in Loima. I have confronted environmental issues in the past I am prepared to do so again t ,114,14,climate,neutral
railaodinga,1540738865853390848,2022-06-25 16:49:05+00:00,"The Azimio administration will tap into the Agricultural and industrial potential of Mandera County, in a bid to tr ",116,2,,neutral
williamsruto,1512757112019075078,2022-04-09 11:39:35+00:00,"Others in the meeting were Democratic Party Patron Joseph Munyao, Democratic Party Chairman Esau Kioni and the Demo ",116,17,politics,neutral
railaodinga,1542030987756212225,2022-06-29 06:23:31+00:00,"Wahenga walisema, siku za nani ni arubaini 40DaysToGo Inawezekana ",66,11,,neutral
railaodinga,1513169274390683649,2022-04-10 14:57:22+00:00,RT Stay connected with us on Telegram by following TeamAzimio and get up to date information of the campaign trail Inawezekan ,126,0,politics,neutral
railaodinga,1497604111218446339,2022-02-26 16:06:58+00:00,"Four years ago, President Uhuru Kenyatta and I joined hands and resolved to unite our country. Brick by brick, h ",113,9,politics,neutral
railaodinga,881139507361402880,2017-07-01 13:16:43+00:00,This is what happens when Kenyans demand change. Their voices are loud. Their passion unmistakable. Bomet is Change ,116,7,,positive
williamsruto,1410232022547709953,2021-06-30 13:41:29+00:00,We are dedicated to establish policies that will facilitate the financing and nurturing of start ups and small busi ,116,2,,positive
williamsruto,1412999902855147523,2021-07-08 05:00:03+00:00,"I join Kenyans in mourning the passing of this icon, appreciating his abundant contributions, and to comfort his fa ",116,7,,neutral
williamsruto,1428077944170291203,2021-08-18 19:34:48+00:00,The focus of the hustler nation is not tribe. Our focus is on shifting the economic weight of this country towards ,115,17,,neutral
railaodinga,1372844505855107073,2021-03-19 09:36:51+00:00,Historia leo imeandikishwa Afrika Mashariki. Hongera kwa kuchukua hatamu kama rais wa kwanza wa kike ,101,11,,neutral
williamsruto,1519695574353723393,2022-04-28 15:10:34+00:00,"A formidable team that will undoubtedly bring the much needed change in the area. Asante sana Augustine Chemonges, ",115,17,,positive
railaodinga,1442169937905160203,2021-09-26 16:51:22+00:00,RT Odinga My first time back in Nanyuki in over 20 years and I made a small cameo as a Sunday School teacher. Praise the Lord for ,130,9,,positive
railaodinga,1433742099959144471,2021-09-03 10:42:08+00:00,"Welcomed defectors new members from Narok, Tharaka Nithi, Embu, Marsabit, and Mandera counties to the ODM Party at ",115,12,politics,positive
railaodinga,893803569207427072,2017-08-05 11:59:11+00:00,Sharing the grand finale rally with people of Nairobi ,54,16,,neutral
williamsruto,1419217837936185347,2021-07-25 08:47:55+00:00, ,1,0,,neutral
williamsruto,1504108796343459851,2022-03-16 14:54:16+00:00," Kikuyu , Kiharu , Tharaka Nithi , Majimbo Kalasinga Kabuchai , ",64,5,family,neutral
railaodinga,1464936084962516997,2021-11-28 12:35:54+00:00,One Love Kanairo. Inawezekana ,30,11,love,positive
williamsruto,1536003510206189574,2022-06-12 15:12:29+00:00," , Dan Wanyama , , Charles Kanyi, , among others ",49,5,,neutral
railaodinga,895197486062678017,2017-08-09 08:18:07+00:00,The fraud Jubilee has perpetuated on Kenyans surpasses any level of voter theft in our country's history. This time we caught them.,131,8,politics,neutral
williamsruto,1463524609525964804,2021-11-24 15:07:12+00:00,"During the official opening of the Emgwen Technical and Vocational College, Emgwen Constituency, Nandi County. ",111,14,education,neutral
williamsruto,1510937982492192769,2022-04-04 11:11:01+00:00,We also applaud Mr Okeng'o Joel Nyambane of UDA for ending his Senatorial ambition in support of UDA ,101,17,politics,positive
railaodinga,922386680350310400,2017-10-23 08:58:16+00:00,Reiterating our coalition's stand in Keroka NoOctoberElection ,62,0,politics,neutral
williamsruto,1430078783831220231,2021-08-24 08:05:26+00:00, ,1,0,,neutral
railaodinga,1524756587004452864,2022-05-12 14:21:13+00:00,RT For 70 years of championing the active development in women in Kenya. Thank you Maendeleo ya Wanawake. I am proud to be a li ,128,2,,positive
railaodinga,1013272510874386432,2018-07-01 04:06:06+00:00,I met with Kenyan Students in Bangalore and reflected on Mzee Jaramogi's days in the same city decades ago and enco ,116,9,,neutral
williamsruto,1538532604647030784,2022-06-19 14:42:12+00:00,Tolerance and peaceful co existence are the pillars our democracy is built on. ,79,16,,positive
williamsruto,1512359858485530629,2022-04-08 09:21:03+00:00,"United Democratic Alliance commiserates with the families, relatives and friends of Wesley Kibet Kogos who was one ",115,17,family,positive
williamsruto,1524045368408920068,2022-05-10 15:15:05+00:00,"Thanked the people and traders of Tala town in Matungulu Constituency, Machakos County, for agreeing to support our ",116,3,,positive
williamsruto,1451874378803785731,2021-10-23 11:33:21+00:00,I call upon them to register as voters in order to participate in defining their destiny. ,90,6,politics,neutral
railaodinga,1464188995299119105,2021-11-26 11:07:14+00:00,"Kikuyu Elders Meeting, Nyeri RailainNyeri ",42,12,,neutral
williamsruto,1457393832555864064,2021-11-07 17:05:41+00:00,This will form part of our masterplan to fight poverty and hunger in Kenya and lift those at the bottom of the weal ,116,16,,neutral
railaodinga,878636781406736384,2017-06-24 15:31:47+00:00,Revival of Western Kenya economy and creation of opportunities for the youth dominated our rallies today in Vihiga. ,116,1,,neutral
railaodinga,1502635773958529042,2022-03-12 13:21:00+00:00,"At No time in recent history, have so many parties come together, in pursuit of a united country. ",98,8,politics,neutral
williamsruto,1532383977725648903,2022-06-02 15:29:45+00:00,Shared our vision with the people of Wote Town in Makueni County and Kola in Machakos County in the company of coll ,116,3,,neutral
railaodinga,1054719914987212802,2018-10-23 13:03:18+00:00,At the Sanford School of Public Policy with students of Global Health Ethics ahead of a public lecture at la ,109,14,education,neutral
williamsruto,1542189559559192579,2022-06-29 16:53:38+00:00,"Joined Mheshimiwa Kuria in the launch of the Kiambu County Hustler Fund at the Karen Residence, Nairobi C ",106,5,,neutral
railaodinga,1347060505920348165,2021-01-07 06:00:26+00:00,RT Join us in wishing H.E a Happy Birthday HappyBirthdayRaila ,62,9,family,positive
railaodinga,1519272552174137344,2022-04-27 11:09:37+00:00,We had a great roundtable with thought leaders at the Centre for Global Development. I shared with them parts of ,113,10,,positive
williamsruto,1456996557853691916,2021-11-06 14:47:03+00:00,"Acknowledging greetings from wananchi at Mwingi town, Kitui County. ",68,2,,positive
railaodinga,845295440421670913,2017-03-24 15:25:12+00:00,The Jubilee Administration under President and his Deputy has proven incapable of governin ,91,0,politics,neutral
williamsruto,1469606600117833730,2021-12-11 09:54:52+00:00,"Present were Governors Turkana , Baringo , Uasin Gishu and MPs Danie ",69,3,,neutral
railaodinga,1062320071165526017,2018-11-13 12:23:36+00:00,Met a delegation of leaders from Migori County led by Senator Ochilo Ayacko at Capitol Hill Sq who briefed me about ,116,12,,neutral
railaodinga,883383174725808128,2017-07-07 17:52:15+00:00,Today's Saba Saba Day rally at Kamukunji was preceeded by a session of prayer for the NASA principals. God has a go ,116,7,,positive
railaodinga,1494995424515702789,2022-02-19 11:20:59+00:00,"Tumekaribishwa vyema Bamba, Kilifi County. Naarifiwa kwamba siku hizi wanasema Safari Ya Bamba ni Rero. Nina fu ",112,11,,neutral
railaodinga,1151861617753317377,2019-07-18 14:29:44+00:00,Presided over the official handing over ceremony of a housing project that has been developed by in R ,102,14,,neutral
williamsruto,1501252916115648516,2022-03-08 17:46:01+00:00,"The United Kingdom enjoys cordial relations with Kenya. Had fruitful engagements with , Minister for th ",104,4,,positive
railaodinga,883638710532796418,2017-07-08 10:47:40+00:00,We are starting off our Kwale County Tour at Kinango KwaleNiNASA ,65,11,,neutral
williamsruto,1476860642799751168,2021-12-31 10:19:50+00:00,"There lie our best strategies and pathway to the top. We must never lose faith that the promise is alive, and tha ",114,6,,positive
williamsruto,1505538722988707842,2022-03-20 13:36:17+00:00," Mathira , Rahab Mukami Nyeri , Martha Wangari Gilgil , Dagoretti South , James Wamacuk ",88,13,family,neutral
railaodinga,1382713082733080583,2021-04-15 15:11:03+00:00,Mama and I were pleased to host Nairobi Deputy Governor and acting Governor Ann Kananu Mwenda. Asante k ,104,5,family,positive
williamsruto,1428389830036176901,2021-08-19 16:14:08+00:00,We are back to Gold winning ways Congratulations to Benson Kiplagat and Teresia Muthoni Gateri for winning gold me ,115,6,,positive
williamsruto,1534457217767849984,2022-06-08 08:48:04+00:00,"We must spare no effort to ensure security across Kenya. The cost of insecurity is lost opportunities, missed inves ",116,1,insecurity,neutral
williamsruto,1437817509911179265,2021-09-14 16:36:22+00:00,"As grassroot leaders, MCAs will be at the centre of identifying and facilitating empowerment of businesses through ",115,3,,positive
railaodinga,842401899068440577,2017-03-16 15:47:18+00:00,It is not our duty to persuade a leader from believing what he has chosen to believe despite all the evidence to the contrary.,126,16,,neutral
williamsruto,1487376077412470784,2022-01-29 10:44:25+00:00, ,1,0,,neutral
railaodinga,1143847507849555978,2019-06-26 11:44:32+00:00,"We are staring at a crisis that we have to confront. In the recent couple of months, we have been treated to dramat ",116,0,,neutral
railaodinga,1339946528316768257,2020-12-18 14:52:02+00:00,I witnessed Buyoya s willingness to put Burundi s interests above his own. I wish peace to his family and the peopl ,116,14,,positive
railaodinga,1254318411435425792,2020-04-26 07:56:28+00:00,"Even gold, diamonds and crude oil should never leave Africa as raw materials for industries in other continents. Af ",116,15,,neutral
williamsruto,1483467361726439431,2022-01-18 15:52:35+00:00,"This is the year Hustlers, Kawangware, Nairobi County. ",55,1,,neutral
williamsruto,1500720583214080001,2022-03-07 06:30:43+00:00,We have an opportunity to move our country forward together. ,61,16,,positive
railaodinga,1361349777003315201,2021-02-15 16:20:54+00:00,"We joined the family, relatives, the Muslim community at large, and well wishers of Senator Yusuf Haji at Lang'ata ",115,5,family,neutral
williamsruto,1456979732172574727,2021-11-06 13:40:12+00:00,"At Mwingi town interacting with taxi operators, bodaboda and mama mboga as we popularise our Kazi ni Kazi campaigns ",116,0,politics,neutral
railaodinga,1474328714884403200,2021-12-24 10:38:51+00:00, BabaClaus ,11,0,family,neutral
williamsruto,1467144373695565830,2021-12-04 14:50:51+00:00,During the commissioning of Kieni Primary School and the construction of the new St. Augustine Kieni Secondary Scho ,116,14,education,neutral
